CAD_commit,pair,grid,frequency_MHz,Sdd11_dB,Scd21_dB,insertion_loss_dB
8826733f6bac66601fcc5b53ac91cfe502fe35e8,A,comparison,71,-44.84882809136154,-66.2942228896987,0.000431580592984519
8826733f6bac66601fcc5b53ac91cfe502fe35e8,A,comparison,72,-44.72836508811095,-66.17223092654615,0.0004303491681495143
8826733f6bac66601fcc5b53ac91cfe502fe35e8,A,comparison,73,-44.60959219321175,-66.0519077717724,0.00042912750160350695
8826733f6bac66601fcc5b53ac91cfe502fe35e8,A,comparison,74,-44.49246381464039,-65.93320786871048,0.0004279166376428248
8826733f6bac66601fcc5b53ac91cfe502fe35e8,A,comparison,75,-44.376936196758756,-65.81608749623175,0.00042671762959655026
8826733f6bac66601fcc5b53ac91cfe502fe35e8,A,comparison,76,-44.262967323019126,-65.70050467151935,0.0004255315396326885
8826733f6bac66601fcc5b53ac91cfe502fe35e8,A,comparison,77,-44.15051682502927,-65.58641905920192,0.00042435943855180036
8826733f6bac66601fcc5b53ac91cfe502fe35e8,A,comparison,78,-44.0395458974845,-65.473791886357,0.00042320240559317403
8826733f6bac66601fcc5b53ac91cfe502fe35e8,A,comparison,79,-43.93001721851653,-65.36258586292834,0.0004220615281812063
8826733f6bac66601fcc5b53ac91cfe502fe35e8,A,comparison,80,-43.82189487505662,-65.25276510713618,0.0004209379017605094
8826733f6bac66601fcc5b53ac91cfe502fe35e8,A,comparison,81,-43.715144292829976,-65.14429507550896,0.0004198326295606192
8826733f6bac66601fcc5b53ac91cfe502fe35e8,A,comparison,82,-43.60973217064913,-65.03714249725486,0.0004187468223616699
8826733f6bac66601fcc5b53ac91cfe502fe35e8,A,comparison,83,-43.505626418687385,-64.93127531255475,0.00041768159830539637
8826733f6bac66601fcc5b53ac91cfe502fe35e8,A,comparison,84,-43.40279610044986,-64.82666261455478,0.0004166380826820281
8826733f6bac66601fcc5b53ac91cfe502fe35e8,A,comparison,85,-43.30121137817797,-64.72327459484744,0.00041561740765353795
8826733f6bac66601fcc5b53ac91cfe502fe35e8,A,comparison,86,-43.200843461447114,-64.62108249207219,0.0004146207121147965
8826733f6bac66601fcc5b53ac91cfe502fe35e8,A,comparison,87,-43.101664558735266,-64.52005854350439,0.0004136491413917503
8826733f6bac66601fcc5b53ac91cfe502fe35e8,A,comparison,88,-43.00364783175966,-64.42017593945428,0.0004127038470640057
8826733f6bac66601fcc5b53ac91cfe502fe35e8,A,comparison,89,-42.90676735239416,-64.32140878016496,0.00041178598672280184
8826733f6bac66601fcc5b53ac91cfe502fe35e8,A,comparison,90,-42.81099806199168,-64.22373203519261,0.0004108967237434512
8826733f6bac66601fcc5b53ac91cfe502fe35e8,A,comparison,91,-42.71631573295552,-64.12712150498449,0.0004100372270558531
8826733f6bac66601fcc5b53ac91cfe502fe35e8,A,comparison,92,-42.6226969324114,-64.03155378455479,0.0004092086709101878
8826733f6bac66601fcc5b53ac91cfe502fe35e8,A,comparison,93,-42.53011898784025,-63.93700622915595,0.00040841223466479246
8826733f6bac66601fcc5b53ac91cfe502fe35e8,A,comparison,94,-42.43855995455357,-63.8434569217631,0.00040764910252099956
8826733f6bac66601fcc5b53ac91cfe502fe35e8,A,comparison,95,-42.347998584885154,-63.7508846422707,0.0004069204633196962
8826733f6bac66601fcc5b53ac91cfe502fe35e8,A,comparison,96,-42.25841429899844,-63.659268838319456,0.0004062275102838812
8826733f6bac66601fcc5b53ac91cfe502fe35e8,A,comparison,97,-42.16978715720586,-63.56858959763134,0.00040557144080076326
8826733f6bac66601fcc5b53ac91cfe502fe35e8,A,comparison,98,-42.08209783370861,-63.47882762174606,0.00040495345617203683
8826733f6bac66601fcc5b53ac91cfe502fe35e8,A,comparison,99,-41.995327591667085,-63.38996420112274,0.00040437476136994635
8826733f6bac66601fcc5b53ac91cfe502fe35e8,A,comparison,100,-41.90945825952604,-63.30198119144433,0.0004038365648251766
8826733f6bac66601fcc5b53ac91cfe502fe35e8,A,comparison,101,-41.82447220851947,-63.214860991168266,0.0004033400781617047
8826733f6bac66601fcc5b53ac91cfe502fe35e8,A,comparison,102,-41.74035233127807,-63.12858652009275,0.00040288651595865664
8826733f6bac66601fcc5b53ac91cfe502fe35e8,A,comparison,103,-41.65708202148609,-63.04314119907285,0.00040247709551891617
8826733f6bac66601fcc5b53ac91cfe502fe35e8,A,comparison,104,-41.57464515451741,-62.958508930620134,0.00040211303661555526
8826733f6bac66601fcc5b53ac91cfe502fe35e8,A,comparison,105,-41.49302606899979,-62.87467408049114,0.0004017955612700909
8826733f6bac66601fcc5b53ac91cfe502fe35e8,A,comparison,106,-41.41220954925157,-62.79162146012773,0.0004015258934844537
8826733f6bac66601fcc5b53ac91cfe502fe35e8,A,comparison,107,-41.33218080854482,-62.70933630992759,0.000401305258997068
8826733f6bac66601fcc5b53ac91cfe502fe35e8,A,comparison,108,-41.252925473145055,-62.627804283268674,0.00040113488506593643
8826733f6bac66601fcc5b53ac91cfe502fe35e8,A,comparison,109,-41.17442956708749,-62.54701143131328,0.0004010160001900059
8826733f6bac66601fcc5b53ac91cfe502fe35e8,A,comparison,110,-41.096679497647735,-62.46694418847315,0.0004009498338806837
8826733f6bac66601fcc5b53ac91cfe502fe35e8,A,comparison,111,-41.019662041472,-62.38758935851969,0.00040093761641599613
8826733f6bac66601fcc5b53ac91cfe502fe35e8,A,comparison,112,-40.9433643313253,-62.30893410138062,0.0004009805785841412
8826733f6bac66601fcc5b53ac91cfe502fe35e8,A,comparison,113,-40.867773843432936,-62.23096592043366,0.0004010799514627245
8826733f6bac66601fcc5b53ac91cfe502fe35e8,A,comparison,114,-40.79287838537695,-62.15367265044317,0.0004012369661150614
8826733f6bac66601fcc5b53ac91cfe502fe35e8,A,comparison,115,-40.71866608452163,-62.077042445965034,0.0004014528534137776
8826733f6bac66601fcc5b53ac91cfe502fe35e8,A,comparison,116,-40.64512537694103,-62.00106377027928,0.0004017288437274709
8826733f6bac66601fcc5b53ac91cfe502fe35e8,A,comparison,117,-40.572244996820146,-61.92572538479635,0.0004020661667366001
8826733f6bac66601fcc5b53ac91cfe502fe35e8,A,comparison,118,-40.500013966308764,-61.851016338902205,0.00040246605111918574
8826733f6bac66601fcc5b53ac91cfe502fe35e8,A,comparison,119,-40.42842158580204,-61.77692596025479,0.0004029297243638094
8826733f6bac66601fcc5b53ac91cfe502fe35e8,A,comparison,120,-40.35745742462802,-61.703443845458814,0.000403458412468818
8826733f6bac66601fcc5b53ac91cfe502fe35e8,A,comparison,121,-40.28711131212259,-61.63055985113698,0.0004040533397225383
8826733f6bac66601fcc5b53ac91cfe502fe35e8,A,comparison,122,-40.21737332907066,-61.5582640853884,0.00040471572846516817
8826733f6bac66601fcc5b53ac91cfe502fe35e8,A,comparison,123,-40.14823379949637,-61.48654689955773,0.0004054467988159528
8826733f6bac66601fcc5b53ac91cfe502fe35e8,A,comparison,124,-40.07968328278735,-61.415398880377545,0.0004062477684292934
8826733f6bac66601fcc5b53ac91cfe502fe35e8,A,comparison,125,-40.01171256613355,-61.34481084239185,0.0004071198522498923
8826733f6bac66601fcc5b53ac91cfe502fe35e8,A,comparison,126,-39.944312657267375,-61.27477382069785,0.0004080642622891162
8826733f6bac66601fcc5b53ac91cfe502fe35e8,A,comparison,127,-39.87747477749303,-61.20527906398032,0.00040908220733771136
8826733f6bac66601fcc5b53ac91cfe502fe35e8,A,comparison,128,-39.811190354985534,-61.136318027811136,0.0004101748927354184
8826733f6bac66601fcc5b53ac91cfe502fe35e8,A,comparison,129,-39.74545101835348,-61.06788236819523,0.0004113435201386591
8826733f6bac66601fcc5b53ac91cfe502fe35e8,A,comparison,130,-39.68024859044941,-60.999963935397886,0.0004125892872506138
8826733f6bac66601fcc5b53ac91cfe502fe35e8,A,comparison,131,-39.615575082416676,-60.932554767983135,0.0004139133875918034
8826733f6bac66601fcc5b53ac91cfe502fe35e8,A,comparison,132,-39.551422687963665,-60.86564708707417,0.0004153170102398124
8826733f6bac66601fcc5b53ac91cfe502fe35e8,A,comparison,133,-39.487783777853124,-60.799233290862375,0.00041680133961819577
8826733f6bac66601fcc5b53ac91cfe502fe35e8,A,comparison,134,-39.42465089459876,-60.733305949291285,0.0004183675552024501
8826733f6bac66601fcc5b53ac91cfe502fe35e8,A,comparison,135,-39.36201674735821,-60.66785779894193,0.00042001683130313565
8826733f6bac66601fcc5b53ac91cfe502fe35e8,A,comparison,136,-39.29987420701532,-60.60288173812354,0.000421750336837427
8826733f6bac66601fcc5b53ac91cfe502fe35e8,A,comparison,137,-39.238216301441184,-60.53837082213349,0.00042356923506594533
8826733f6bac66601fcc5b53ac91cfe502fe35e8,A,comparison,138,-39.1770362109294,-60.47431825867651,0.0004254746833353793
8826733f6bac66601fcc5b53ac91cfe502fe35e8,A,comparison,139,-39.116327263793565,-60.410717403471395,0.0004274678329030762
8826733f6bac66601fcc5b53ac91cfe502fe35e8,A,comparison,140,-39.056082932125925,-60.3475617560052,0.0004295498286025136
8826733f6bac66601fcc5b53ac91cfe502fe35e8,A,comparison,141,-38.99629682770387,-60.28484495544188,0.0004317218086948934
8826733f6bac66601fcc5b53ac91cfe502fe35e8,A,comparison,142,-38.93696269804202,-60.222560776664565,0.0004339849045654738
8826733f6bac66601fcc5b53ac91cfe502fe35e8,A,comparison,143,-38.87807442258398,-60.16070312646387,0.0004363402405221232
8826733f6bac66601fcc5b53ac91cfe502fe35e8,A,comparison,144,-38.819626009025576,-60.09926603986738,0.00043878893355626524
8826733f6bac66601fcc5b53ac91cfe502fe35e8,A,comparison,145,-38.76161158976491,-60.03824367658644,0.00044133209308357005
8826733f6bac66601fcc5b53ac91cfe502fe35e8,A,comparison,146,-38.70402541847623,-59.977630317569975,0.0004439708207425094
8826733f6bac66601fcc5b53ac91cfe502fe35e8,A,comparison,147,-38.64686186679861,-59.91742036172436,0.00044670621014372756
8826733f6bac66601fcc5b53ac91cfe502fe35e8,A,comparison,148,-38.590115421138094,-59.85760832267666,0.00044953934663580637
8826733f6bac66601fcc5b53ac91cfe502fe35e8,A,comparison,149,-38.53378067957759,-59.79818882570383,0.0004524713070845312
8826733f6bac66601fcc5b53ac91cfe502fe35e8,A,comparison,150,-38.47785234888957,-59.73915660474154,0.00045550315964444155
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,1,-85.77463767091429,-110.8590854264776,0.0005481151223856792
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,2,-79.76935164804667,-105.16358979079571,0.0005480069819344119
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,3,-76.25037021249159,-101.704769328459,0.0005478267803717744
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,4,-73.75259348152684,-99.22830578991989,0.0005475745664954759
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,5,-71.81485769991612,-97.30051732420083,0.0005472504086097633
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,6,-70.23148772852825,-95.72260748150416,0.0005468543945080549
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,7,-68.89270839882775,-94.38717220509723,0.0005463866314488183
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,8,-67.73297382533755,-93.22965916252892,0.0005458472461671308
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,9,-66.70999780903598,-92.20825768083583,0.0005452363848216221
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,10,-65.79490417082779,-91.29434232526779,0.0005445542129713106
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,11,-64.96709500421274,-90.46745755095793,0.0005438009155726902
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,12,-64.21136067112624,-89.71247940245689,0.0005429766969044853
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,13,-63.516150292571226,-89.0179110649299,0.0005420817805676253
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,14,-62.872484883075444,-88.37480902407967,0.0005411164094196393
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,15,-62.27324630330665,-87.77607918805296,0.0005400808455437655
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,16,-61.712696129150125,-87.21599989601614,0.000538975370195879
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,17,-61.1861406202342,-86.68988937593654,0.0005378002837543083
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,18,-60.689691585993074,-86.19386816082203,0.0005365559056706163
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,19,-60.22009198670688,-85.72468568496689,0.0005352425743885529
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,20,-59.77458631649549,-85.27959132310289,0.000533860647328584
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,21,-59.3508226409987,-84.85623687105945,0.0005324105007750164
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,22,-58.94677744351121,-84.45260169731483,0.000530892529817125
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,23,-58.56069718960949,-84.06693452227529,0.0005293071483230677
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,24,-58.1910523368014,-83.69770758132562,0.0005276547887768561
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,25,-57.836500738227414,-83.34358013981047,0.0005259359022995209
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,26,-57.495858227902275,-83.00336916034217,0.0005241509584928292
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,27,-57.16807476005851,-82.67602550325603,0.0005223004453871541
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,28,-56.852214889771126,-82.36061445334359,0.0005203848693353356
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,29,-56.54744168023477,-82.0562996623787,0.0005184047549412592
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,30,-56.25300333923144,-81.76232981272294,0.000516360644941177
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,31,-55.968222047563174,-81.47802746685956,0.0005142531001293888
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,32,-55.69248456166726,-81.2027796865438,0.0005120826992366685
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,33,-55.42523426268044,-80.93603009509397,0.0005098500388279745
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,34,-55.16596439275786,-80.67727212407289,0.0005075557332020888
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,35,-54.9142122720469,-80.42604323865866,0.0005052004142710031
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,36,-54.6695543305085,-80.18191997633296,0.0005027847314412302
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,37,-54.43160182056534,-79.94451366499432,0.000500309351527907
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,38,-54.199997101604666,-79.71346671204246,0.0004977749585705253
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,39,-53.97441040717649,-79.48844937521945,0.0004951822537701766
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,40,-53.75453702154161,-79.26915694236638,0.0004925319553419288
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,41,-53.54009480489974,-79.0553072590822,0.0004898247983556302
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,42,-53.33082201686934,-78.84663855447467,0.00048706153463746836
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,43,-53.12647539610091,-78.64290752249823,0.0004842429326213802
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,44,-52.92682846068129,-78.44388762391796,0.00048136977720142636
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,45,-52.731669999556104,-78.24936757901364,0.0004784428696073094
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,46,-52.5408027297631,-78.05915002592955,0.0004754630272229936
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,47,-52.35404209808847,-77.8730503232438,0.00047243108347765257
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,48,-52.17121520889095,-77.69089547862782,0.0004693478876787535
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,49,-51.99215986247885,-77.51252318791722,0.00046621430483356915
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,50,-51.816723690647194,-77.3377809712308,0.00046303121553530215
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,51,-51.64476337781706,-77.16652539464022,0.0004597995157518079
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,52,-51.47614395780609,-76.99862136743401,0.0004565201167242556
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,53,-51.3107381775902,-76.83394150621582,0.0004531939447278842
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,54,-51.148425920531544,-76.6723655585391,0.00044982194096005536
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,55,-50.98909368253353,-76.51377987935292,0.0004464050613386201
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,56,-50.83263409539474,-76.3580769546131,0.00044294427636007693
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,57,-50.67894549235248,-76.20515496708398,0.000439440570864186
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,58,-50.52793151140823,-76.05491739988639,0.00043589494390466454
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,59,-50.37950073256404,-75.90727267391742,0.00043230840855719904
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,60,-50.23356634554623,-75.76213381577926,0.0004286819917120276
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,61,-50.09004584499415,-75.61941815306555,0.00042501673390799114
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,62,-49.94886075043147,-75.47904703451363,0.00042131368914054724
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,63,-49.809936348646715,-75.34094557255283,0.0004175739246504975
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,64,-49.67320145635889,-75.20504240601531,0.0004137985207561127
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,65,-49.53858820127931,-75.07126948133602,0.0004099885706254674
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,66,-49.40603181989832,-74.93956185047074,0.0004061451801018166
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,67,-49.27547047046539,-74.80985748391532,0.0004022694674913624
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,68,-49.146845059834384,-74.68209709768982,0.0003983625633433079
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,69,-49.0200990829425,-74.55622399283953,0.000394425610277166
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,70,-48.89517847384178,-74.4321839066298,0.00039045976273967004
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,71,-48.77203146729451,-74.30992487409567,0.0003864661868108701
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,72,-48.65060847005281,-74.18939709950111,0.0003824460599841913
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,73,-48.53086194100862,-74.07055283646626,0.00037840057095421043
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,74,-48.412746279506166,-73.95334627641331,0.00037433091938996697
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,75,-48.296217721143265,-73.83773344434724,0.0003702383157294932
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,76,-48.18123424047925,-73.7236721016921,0.00036612398094830776
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,77,-48.06775546009845,-73.61112165537295,0.0003619891463356262
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,78,-47.95574256554475,-73.50004307278711,0.0003578350532628584
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,79,-47.84515822567013,-73.39039880226483,0.00035366295297428843
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,80,-47.73596651799832,-73.28215269838557,0.0003494741063285743
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,81,-47.62813285871999,-73.17526995211458,0.00034526978360293324
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,82,-47.52162393698523,-73.06971702508336,0.0003410512642240372
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,83,-47.41640765317971,-72.96546158792015,0.00033681983654905873
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,84,-47.312453060893375,-72.86247246232519,0.0003325767976380384
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,85,-47.209730312327274,-72.76071956640291,0.00032832345299153897
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,86,-47.10821060689007,-72.66017386340374,0.0003240611163461626
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,87,-47.00786614276833,-72.56080731331043,0.00031979110939388733
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,88,-46.90867007126233,-72.46259282717551,0.00031551476155058694
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,89,-46.810596453703006,-72.3655042241515,0.0003112334097255196
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,90,-46.7136202207761,-72.26951619080526,0.0003069483980686372
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,91,-46.61771713409411,-72.17460424273855,0.00030266107771982745
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,92,-46.522863749865664,-72.08074468831323,0.00029837280655140757
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,93,-46.429037384530815,-71.98791459433782,0.0002940849489279794
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,94,-46.33621608223606,-71.89609175353482,0.00028979887546050126
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,95,-46.24437858402602,-71.80525465386066,0.00028551596273818244
8826733f6bac66601fcc5b53ac91cfe502fe35e8,B,main,96,-46.15350429865021,-71.71538244923528,0.00028123759308738274
